run,process,baseline,improved,delta,gain_percent
5,N06,299.3931487470456,271.8363292588447,27.55681948820086,9.204225147945303
5,N07,299.3931487470456,299.0487227344394,0.34442601260616357,0.11504138088916852
5,N08,299.3931487470456,299.10957650866067,0.2835722383849202,0.09471567387953411
5,N09,299.3931487470456,299.0955382773899,0.2976104696556945,0.09940456917641183
5,N10,299.3931487470456,299.0325882836616,0.3605604633839903,0.12043043232382862
5,N11,299.3931487470456,299.0932171892291,0.2999315578164783,0.10017983346368678
5,N12,299.3931487470456,299.18065536980714,0.2124933772384452,0.07097469602351483
6,N01,292.4164777444179,292.1116292581167,0.3048484863011822,0.10425147332758394
6,N02,292.4164777444179,292.1397971444642,0.27668059995369276,0.09461867610467602
6,N03,292.4164777444179,292.4164777444179,0.0,0.0
6,N04,292.4164777444179,292.4164777444179,0.0,0.0
6,N05,292.4164777444179,292.4164777444179,0.0,0.0
6,N06,292.4164777444179,265.4837565759888,26.932721168429055,9.210397914706155
6,N07,292.4164777444179,292.1087594011732,0.3077183432446873,0.10523290124356253
6,N08,292.4164777444179,292.0961625987651,0.32031514565278485,0.10954073044158318
6,N09,292.4164777444179,292.11014143298416,0.30633631143371076,0.10476027677942941
6,N10,292.4164777444179,292.1227614224696,0.29371632194829544,0.10044451811125832
6,N11,292.4164777444179,292.15642012693473,0.2600576174831417,0.08893398193190777
6,N12,292.4164777444179,292.17722396442247,0.23925377999540842,0.0818195273539012
7,N01,286.5397600371008,286.25940044385675,0.280359593244043,0.09784317304088705
7,N02,286.5397600371008,286.17404902291037,0.36571101419042407,0.12763011113817932
7,N03,286.5397600371008,286.5397600371008,0.0,0.0
7,N04,286.5397600371008,286.5397600371008,0.0,0.0
7,N05,286.5397600371008,286.5397600371008,0.0,0.0
7,N06,286.5397600371008,260.2734698425885,26.266290194512294,9.166717453491051
7,N07,286.5397600371008,286.1657083923193,0.37405164478150255,0.13054092204623569
7,N08,286.5397600371008,286.253558605663,0.28620143143780297,0.09988192612457901
7,N09,286.5397600371008,286.24585064680844,0.29390939029235597,0.1025719398432877
7,N10,286.5397600371008,286.2920041733877,0.24775586371310965,0.08646474181489876
7,N11,286.5397600371008,286.2430041175511,0.29675591954969605,0.10356535494804368
7,N12,286.5397600371008,286.2968190851115,0.2429409519892829,0.08478437755298854
8,N01,300.8870073285099,300.63055492362287,0.2564524048870567,0.0852321298829167
8,N02,300.8870073285099,300.6038401699311,0.2831671585788058,0.09411079630621687
8,N03,300.8870073285099,300.8870073285099,0.0,0.0
8,N04,300.8870073285099,300.8870073285099,0.0,0.0
8,N05,300.8870073285099,300.8870073285099,0.0,0.0
8,N06,300.8870073285099,273.1444011940084,27.7426061345015,9.220273876502745
8,N07,300.8870073285099,300.6207269499115,0.2662803785984238,0.08849846358028267
8,N08,300.8870073285099,300.54181073105696,0.3451965974529685,0.1147263221891403
8,N09,300.8870073285099,300.5844489779624,0.30255835054754243,0.100555472047089
8,N10,300.8870073285099,300.57044740146955,0.31655992704037317,0.10520890544627322
8,N11,300.8870073285099,300.56867054126957,0.3183367872403551,0.1057994461332102
8,N12,300.8870073285099,300.62946433450594,0.25754299400398395,0.08559458791213183
9,N01,288.87084212765393,288.52813400332474,0.3427081243291923,0.11863714655484242
9,N02,288.87084212765393,288.5273114404011,0.3435306872528372,0.11892189766284156
9,N03,288.87084212765393,288.87084212765393,0.0,0.0
9,N04,288.87084212765393,288.87084212765393,0.0,0.0
9,N05,288.87084212765393,288.87084212765393,0.0,0.0
9,N06,288.87084212765393,263.00883085500715,25.862011272646782,8.952793948382713
9,N07,288.87084212765393,288.5856274308518,0.28521469680214295,0.09873433216776677
9,N08,288.87084212765393,288.6147598960467,0.25608223160725174,0.08864938729056196
9,N09,288.87084212765393,288.5031138072298,0.36772832042413484,0.127298524737098
