run,job,process,server,release,first_component,ready,start,finish,service,queue_wait,sync_wait
0,28,N04,0,140.0,148.1319476828672,148.1319476828672,148.1319476828672,151.17356785694992,3.041620174082705,0.0,0.0
0,29,N04,0,145.0,153.33798764458183,153.33798764458183,153.33798764458183,156.63388486111057,3.2958972165287457,0.0,0.0
0,30,N04,0,150.0,158.09524863745222,158.09524863745222,158.09524863745222,162.97397824954385,4.878729612091623,0.0,0.0
0,31,N04,0,155.0,162.98963599927217,162.98963599927217,162.98963599927217,166.1821217447809,3.1924857455087063,0.0,0.0
0,32,N04,0,160.0,169.59452567132135,169.59452567132135,169.59452567132135,172.9820651486317,3.3875394773103458,0.0,0.0
0,33,N04,0,165.0,173.4853070853419,173.4853070853419,173.4853070853419,176.85764708163452,3.3723399962926304,0.0,0.0
0,34,N04,0,170.0,178.3880180098376,178.3880180098376,178.3880180098376,181.37382423989575,2.985806230058167,0.0,0.0
0,35,N04,0,175.0,183.18195005228614,183.18195005228614,183.18195005228614,186.55157905400083,3.369629001714674,0.0,0.0
0,36,N04,0,180.0,188.51239444834107,188.51239444834107,188.51239444834107,191.57297470269413,3.0605802543530602,0.0,0.0
0,37,N04,0,185.0,193.80360994272496,193.80360994272496,193.80360994272496,196.63203336640146,2.8284234236764876,0.0,0.0
0,38,N04,0,190.0,197.64182960027443,197.64182960027443,197.64182960027443,200.80937734744174,3.167547747167298,0.0,0.0
0,39,N04,0,195.0,205.56058935647897,205.56058935647897,205.56058935647897,208.78539891164587,3.2248095551669107,0.0,0.0
0,40,N04,0,200.0,209.76340831603054,209.76340831603054,209.76340831603054,212.44351430871808,2.680105992687535,0.0,0.0
0,41,N04,0,205.0,213.98672447780075,213.98672447780075,213.98672447780075,217.06102347980655,3.0742990020057896,0.0,0.0
0,42,N04,0,210.0,218.42783306211408,218.42783306211408,218.42783306211408,220.7453899542631,2.3175568921490255,0.0,0.0
0,43,N04,0,215.0,223.98785585126768,223.98785585126768,223.98785585126768,227.16732890350795,3.179473052240264,0.0,0.0
0,44,N04,0,220.0,229.12229247444094,229.12229247444094,229.12229247444094,231.6446799989283,2.52238752448737,0.0,0.0
0,45,N04,0,225.0,234.15150847929897,234.15150847929897,234.15150847929897,236.68609902339986,2.534590544100897,0.0,0.0
0,46,N04,0,230.0,239.97060161800516,239.97060161800516,239.97060161800516,243.58511823084316,3.614516612837989,0.0,0.0
0,47,N04,0,235.0,243.29811947765427,243.29811947765427,243.58511823084316,246.06848168747305,2.4833634566298928,0.28699875318889667,0.0
0,48,N04,0,240.0,247.61316709636188,247.61316709636188,247.61316709636188,250.8935672643282,3.2804001679663153,0.0,0.0
0,49,N04,0,245.0,253.92462083871712,253.92462083871712,253.92462083871712,256.4975175932183,2.572896754501148,0.0,0.0
0,50,N04,0,250.0,260.31348730044584,260.31348730044584,260.31348730044584,263.9636526189237,3.650165318477813,0.0,0.0
0,51,N04,0,255.0,264.42730694842857,264.42730694842857,264.42730694842857,266.78155132083026,2.3542443724016753,0.0,0.0
0,52,N04,0,260.0,268.9135626600046,268.9135626600046,268.9135626600046,271.7687013225245,2.855138662519966,0.0,0.0
0,53,N04,0,265.0,273.76439807258976,273.76439807258976,273.76439807258976,276.4349167237257,2.6705186511358967,0.0,0.0
0,54,N04,0,270.0,278.784678144173,278.784678144173,278.784678144173,281.9760870318324,3.1914088876594224,0.0,0.0
0,55,N04,0,275.0,283.35289884993193,283.35289884993193,283.35289884993193,286.77267822688555,3.4197793769536267,0.0,0.0
