run,process,baseline,improved,delta,gain_percent
14,N09,342.6818417350515,339.28799587472673,3.3938458603247454,0.9903780845641472
14,N10,342.6818417350515,342.3122502682161,0.3695914668354021,0.1078526556773779
14,N11,342.6818417350515,342.56061609736395,0.12122563768753025,0.035375565006230264
14,N12,342.6818417350515,342.36482135030076,0.3170203847507196,0.09251157958810892
15,N01,345.45493094994225,345.2910971937801,0.16383375616214835,0.047425508071815156
15,N02,345.45493094994225,344.73565868814353,0.7192722617987215,0.20821015922998848
15,N03,345.45493094994225,344.9589908465436,0.49594010339865235,0.1435614486772273
15,N04,345.45493094994225,345.12547594547044,0.32945500447181075,0.09536844750366294
15,N05,345.45493094994225,344.3330741488751,1.1218568010671675,0.3247476589731263
15,N06,345.45493094994225,341.29240038721906,4.162530562723191,1.2049417130266284
15,N07,345.45493094994225,345.0079139697974,0.4470169801448378,0.12939950774927925
15,N08,345.45493094994225,344.7479971344784,0.7069338154638558,0.2046385076976346
15,N09,345.45493094994225,344.6712485114351,0.7836824385071282,0.22685518957628853
15,N10,345.45493094994225,345.0760291910844,0.3789017588578645,0.10968196569548136
15,N11,345.45493094994225,344.3807400398934,1.0741909100488556,0.3109496532861793
15,N12,345.45493094994225,345.1947945788918,0.2601363710504643,0.07530254969443728
16,N01,339.1370458747915,338.2651355701704,0.8719103046211103,0.2570967445836092
16,N02,339.1370458747915,337.827830387221,1.3092154875704978,0.38604319507278384
16,N03,339.1370458747915,338.56017135038053,0.5768745244109823,0.1701007104437546
16,N04,339.1370458747915,338.143011213402,0.9940346613894917,0.29310707086729965
16,N05,339.1370458747915,338.85978435825774,0.27726151653376974,0.0817550072769502
16,N06,339.1370458747915,338.7852183612747,0.35182751351680963,0.10374198802412857
16,N07,339.1370458747915,338.467714748079,0.6693311267125068,0.1973630232539155
16,N08,339.1370458747915,338.8706230681755,0.26642280661599216,0.0785590397323785
16,N09,339.1370458747915,338.8585645286139,0.2784813461776139,0.08211469362165419
16,N10,339.1370458747915,338.42155201281753,0.7154938619739823,0.21097484650442488
16,N11,339.1370458747915,338.6459588909861,0.4910869838054168,0.14480487749094942
16,N12,339.1370458747915,338.74668491085794,0.3903609639335741,0.11510419421347862
17,N01,341.52661053969035,341.2502503669641,0.2763601727262426,0.08091907458968721
17,N02,341.52661053969035,341.0812827499028,0.44532778978754095,0.1303932917800522
17,N03,341.52661053969035,341.07467628360143,0.4519342560889186,0.13232768462017025
17,N04,341.52661053969035,341.179839555976,0.3467709837143502,0.10153556795072939
17,N05,341.52661053969035,341.0285837876202,0.4980267520701318,0.14582370354191004
17,N06,341.52661053969035,340.2579482812063,1.268662258484028,0.37146805529421284
17,N07,341.52661053969035,341.23424585057853,0.292364689111821,0.08560524424431167
17,N08,341.52661053969035,341.06406190979584,0.4625486298945134,0.13543560461176965
17,N09,341.52661053969035,340.69215596167805,0.8344545780122985,0.2443307643564491
17,N10,341.52661053969035,340.51604937168025,1.0105611680100992,0.295895293902042
17,N11,341.52661053969035,340.8522357493016,0.6743747903887538,0.1974589298687698
17,N12,341.52661053969035,341.460034633364,0.06657590632636357,0.019493621952666695
18,N01,354.8782841621348,354.3609988950944,0.5172852670403927,0.1457641366424265
18,N02,354.8782841621348,353.0899721910973,1.7883119710375013,0.5039226266717598
18,N03,354.8782841621348,353.98768366312294,0.890600499011839,0.2509594243317933
18,N04,354.8782841621348,354.62613815232334,0.2521460098114403,0.07105140580995406
18,N05,354.8782841621348,354.49365801357413,0.3846261485606419,0.10838255416747791
18,N06,354.8782841621348,343.53028806164286,11.347996100491912,3.1977149932643676
18,N07,354.8782841621348,354.40930158783414,0.4689825743006395,0.13215307761304815
18,N08,354.8782841621348,354.509832632556,0.36845152957874916,0.10382476077640555
18,N09,354.8782841621348,354.6713785804336,0.20690558170116446,0.058303252392483566
18,N10,354.8782841621348,354.5954075804575,0.2828765816772716,0.07971087392544779
18,N11,354.8782841621348,354.5333038818944,0.34498028024034966,0.09721087359708294
18,N12,354.8782841621348,354.7249509398576,0.15333322227718327,0.043207271089918044
19,N01,343.60161410943505,342.8258218610795,0.7757922483555717,0.2257824807855782
19,N02,343.60161410943505,342.9886727523147,0.6129413571203486,0.17838721704174837
19,N03,343.60161410943505,343.1455941205542,0.4560199888808256,0.13271765037040426
19,N04,343.60161410943505,343.48243403014294,0.11918007929210717,0.03468554116109275
19,N05,343.60161410943505,343.1077290671837,0.49388504225134966,0.14373769562504157
19,N06,343.60161410943505,342.57964424806937,1.021969861365676,0.29742871377786506
19,N07,343.60161410943505,343.2428398946419,0.35877421479312943,0.10441575361135004
19,N08,343.60161410943505,343.4038088126551,0.19780529677996128,0.05756820941969192
19,N09,343.60161410943505,343.3509195507207,0.25069455871437185,0.07296082102644813
19,N10,343.60161410943505,343.26034016773275,0.34127394170229763,0.09932256650971492
19,N11,343.60161410943505,343.25098861004045,0.35062549939459586,0.1020441944963983
19,N12,343.60161410943505,343.22041478714175,0.38119932229329834,0.11094223852274705
20,N01,358.04185646427356,357.0692774632652,0.9725790010083415,0.2716383527369483
20,N02,358.04185646427356,357.80192503153404,0.23993143273952455,0.06701211838998092
20,N03,358.04185646427356,357.53783353968186,0.5040229245917089,0.1407720677043249
20,N04,358.04185646427356,357.5984062734163,0.443450190857277,0.12385428766246097
20,N05,358.04185646427356,357.55857563894637,0.4832808253271992,0.13497886255525612
20,N06,358.04185646427356,354.70551585389006,3.336340610383502,0.9318297707788842
20,N07,358.04185646427356,357.15400754694144,0.8878489173321213,0.24797349843389427
20,N08,358.04185646427356,356.36749772674744,1.67435873752612,0.467643295691936
20,N09,358.04185646427356,357.65679892032495,0.38505754394861924,0.107545399231009
20,N10,358.04185646427356,357.52111037056113,0.5207460937124324,0.14544279790494102
20,N11,358.04185646427356,357.60410657472283,0.43774988955073013,0.12226221086930658
20,N12,358.04185646427356,354.62303698482395,3.41881947944961,0.954865867697999
21,N01,343.08214502163895,342.69782500805496,0.38432001358398793,0.11201982357891228
21,N02,343.08214502163895,342.419704167995,0.6624408536439432,0.19308520226319606
21,N03,343.08214502163895,341.54500286877,1.5371421528689666,0.4480390994325909
21,N04,343.08214502163895,342.7779617171827,0.3041833044562736,0.08866194550494258
21,N05,343.08214502163895,342.83987587938503,0.24226914225391738,0.07061549129542632
21,N06,343.08214502163895,341.28913617233354,1.7930088493054086,0.5226179430562671
21,N07,343.08214502163895,342.6450738873824,0.4370711342565414,0.12739547673895252
21,N08,343.08214502163895,342.03918292279695,1.042962098841997,0.3039977783676895
21,N09,343.08214502163895,342.86706672924737,0.21507829239158127,0.06269002788764068
21,N10,343.08214502163895,342.6080558493951,0.4740891722438505,0.13818532358014396
21,N11,343.08214502163895,342.60146945896565,0.4806755626732979,0.14010509426043743
21,N12,343.08214502163895,341.8471710959946,1.23497392564434,0.3599644993377453
22,N01,346.63555726512595,346.2564369417081,0.37912032341785107,0.1093714466020227
22,N02,346.63555726512595,345.8561151267131,0.7794421384128327,0.2248592569563406
22,N03,346.63555726512595,345.96925472518825,0.6663025399377034,0.19221990530765964
22,N04,346.63555726512595,346.4771941807809,0.15836308434506918,0.04568575872438394
22,N05,346.63555726512595,346.14710358347855,0.48845368164739966,0.1409127457959552
22,N06,346.63555726512595,338.1927572189638,8.442800046162176,2.4356416614538645
22,N07,346.63555726512595,346.4913795974607,0.14417766766524664,0.04159344436640458
22,N08,346.63555726512595,345.6409789161614,0.9945783489645805,0.28692334877921144
22,N09,346.63555726512595,346.52048793239567,0.11506933273028608,0.03319605571862171
22,N10,346.63555726512595,346.0579332691027,0.5776239960232488,0.16663726034933288
22,N11,346.63555726512595,345.97518292371643,0.660374341409522,0.19050969456789782
22,N12,346.63555726512595,344.7411620307497,1.8943952343762476,0.5465092067653377
23,N01,333.8857933209304,333.2595256971299,0.6262676238005156,0.1875694133528312
23,N02,333.8857933209304,333.4008005070419,0.4849928138885389,0.14525709796294467
23,N03,333.8857933209304,333.4799257201075,0.40586760082294404,0.12155881110905034
23,N04,333.8857933209304,333.5468125944643,0.33898072646610444,0.10152595086316739
23,N05,333.8857933209304,333.5341095556793,0.3516837652510958,0.105330556820984
23,N06,333.8857933209304,332.90316372443505,0.9826295964953715,0.2943011101855627
